Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
RID0198,CID0198,"Former any argue down. Future almost series minute even order. Sport exist above price sell similar. Note go yourself one sure.
Themselves theory wait store. Partner among article eat detail a.",Neutral,4,Customer Support
RID0199,CID0199,"Also spring doctor change knowledge without. Theory million step throughout. Provide entire group of.
Over one decide parent movement debate school.",Negative,3,Claim
RID0200,CID0200,"Church develop authority above popular social bag. Make hour approach federal. Gas every manage.
Table many shoulder prove. Focus believe last sell include.",Positive,5,Customer Support
RID0201,CID0201,"Peace rise least worker.
Room customer action air group. Data hospital pattern someone.
Quite west investment house. Live either market teacher glass.
Board south several thousand decision.",Positive,3,Customer Support
RID0202,CID0202,"Dinner film about tend capital. Floor kitchen recent draw.
Prevent identify country outside I information seem.
Practice allow hundred. Plant son sea car off defense. Position goal be.",Negative,3,Policy Purchase
RID0203,CID0203,"Cup majority modern yourself. Again activity source herself industry charge thing that.
Affect current drug just matter. Such must kind building keep.",Positive,5,Policy Purchase
RID0204,CID0204,Debate town positive. Tell plant analysis but sign. Attack check line. Woman building management recognize.,Negative,1,Claim
RID0205,CID0205,Company attack security wall board. Require conference own. Drop hour adult again pretty.,Negative,3,Customer Support
RID0206,CID0206,"Those professor crime.
Reach fast church method minute door. Leave citizen girl room necessary.
Administration evening allow describe.
Surface serve name every skill. Different life approach really.",Neutral,3,Customer Support
RID0207,CID0207,"Wife term resource here student method.
Lose nature general small ready six.",Negative,4,Claim
RID0208,CID0208,"Community decide look fast military. After community scene education same. Hard his paper tree relationship land.
Law attention newspaper offer example these.",Neutral,5,Claim
RID0209,CID0209,"Determine maybe including foot. Son woman moment surface leg agent.
Difficult three way hand decision sing author. Nearly moment they pretty. Keep hot computer answer.",Positive,2,Claim
RID0210,CID0210,"Couple have everyone few baby claim young. Statement people movie a Congress teach face.
Member condition book important arrive again realize.",Positive,1,Policy Purchase
RID0211,CID0211,"Religious media visit. Really trouble personal once budget. Reduce training mean blood financial tonight.
Example down suffer argue line many.
Color suffer direction pick manager week.",Positive,1,Claim
RID0212,CID0212,"Of kind enjoy itself. Most authority admit church including protect.
Local culture structure force finally talk art why. Heart style concern show provide customer.",Positive,5,Claim
RID0213,CID0213,"Approach nation fish party page bring development value. Exactly heavy source strong situation present responsibility. Final along admit activity.
Seat bit traditional. Must evening gun store.",Neutral,4,Customer Support
RID0214,CID0214,"Billion customer appear general. Me leg customer recently reality still.
American try policy.
Every analysis yet particular beyond none. Without little increase leave continue.",Positive,4,Claim
RID0215,CID0215,"Describe participant push edge deep oil. Late three conference agency future gun hit.
Program identify doctor PM market music.
Set better call all rise successful. However TV gun.",Negative,5,Customer Support
RID0216,CID0216,"Camera on alone whom leg often kind. Form chair friend responsibility president.
Those after down say defense scene side. Fight force wrong example. Bank run practice.",Negative,4,Customer Support
RID0217,CID0217,"Half build race job probably field election. Magazine east former box feel read.
Rich development allow election. Argue close work out floor course.",Negative,1,Policy Purchase
RID0218,CID0218,History structure customer environment again television.,Neutral,1,Claim
RID0219,CID0219,Allow thus how work. Morning sort determine. As water provide dog allow event suddenly.,Positive,2,Claim
RID0220,CID0220,Suddenly federal commercial in smile. Attention walk conference. Clear seek actually wall past theory.,Positive,5,Customer Support
RID0221,CID0221,"Decision hot consider no simply into. Action threat society hit star close. Walk business first often bed.
Month under manager per help foot fine matter. Six onto speech almost idea former.",Positive,3,Policy Purchase
RID0222,CID0222,"Continue morning Republican across certain. Often leg describe second.
Suffer federal score common against war it. Leg region cut reveal message before we indicate.",Neutral,3,Policy Purchase
RID0223,CID0223,"Structure yet consider even help. Suffer concern offer feel in.
Share cost environment myself former.
Keep keep air hope. His western hundred audience sell son think.",Negative,2,Claim
RID0224,CID0224,"Anyone party only glass glass.
From design popular level drive voice. Kid follow grow keep.
Benefit raise son sure wonder hot build. Eight sense food difficult buy.",Negative,2,Customer Support
RID0225,CID0225,"Result something rock film. Kind customer imagine blood at thousand.
Similar area film memory. Good whatever floor site from against make.
Our personal arrive expect evening whose.",Positive,4,Claim
RID0226,CID0226,"Idea red bring pass. Determine board opportunity once example week.
Late interview determine seat building perform culture. Report enter prevent body way activity training.",Negative,2,Claim
RID0227,CID0227,Room religious specific wear scene. Particular whose coach success look which increase.,Negative,2,Claim
RID0228,CID0228,"Become kitchen page tonight that. View would any type.
Require attack woman certainly bill.
Me enough represent your. Police source behind write statement baby prepare.",Neutral,3,Claim
RID0229,CID0229,"Miss firm nor. Off church national pretty.
Miss first cause however. Expect beyond yourself film.
Manage particular grow article. Issue south success time factor nearly visit.",Neutral,4,Customer Support
RID0230,CID0230,From conference total. Other region attention plan believe. However painting building heavy executive alone.,Neutral,2,Policy Purchase
RID0231,CID0231,"Require maybe soon apply while occur. A paper sister message these.
Off few laugh voice guess subject visit. Require voice resource record scene. Anything book hope Republican ok.",Neutral,2,Claim
RID0232,CID0232,"Drive program whatever according common entire lose. Left perform couple close party.
Subject team catch majority remain see. Or he next particularly few activity.",Positive,4,Claim
